Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
8127	0.1542	1.2771	0.1207	Gene.14344::ACA1_097300-t26_1::g.14344::m.14344	Gene.14955::ACA1_100660-t26_1::g.14955::m.14955
8128	1.1581	4.8481	0.2389	Gene.14344::ACA1_097300-t26_1::g.14344::m.14344	Gene.33761::ACA1_250310-t26_1::g.33761::m.33761
8129	0.2045	0.6182	0.3307	Gene.14344::ACA1_097300-t26_1::g.14344::m.14344	Gene.34341::ACA1_254890-t26_1::g.34341::m.34341
8130	0.3353	0.4250	0.7889	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.35421::ACA1_261430-t26_1::g.35421::m.35421
8131	0.2129	0.2139	0.9951	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.40011::ACA1_290300-t26_1::g.40011::m.40011
8132	1.3262	7.2189	0.1837	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.41332::ACA1_299580-t26_1::g.41332::m.41332
8133	1.2574	69.8855	0.0180	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.41331::ACA1_299580-t26_1::g.41331::m.41331
8134	0.2873	0.3073	0.9350	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.44111::ACA1_339740-t26_1::g.44111::m.44111
8135	0.9452	5.7411	0.1646	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.44110::ACA1_339740-t26_1::g.44110::m.44110
8136	0.2965	0.2580	1.1489	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.14596::ACA1_098180-t26_1::g.14596::m.14596
8137	0.2453	0.2852	0.8602	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.33645::ACA1_248820-t26_1::g.33645::m.33645
8138	0.2925	0.2310	1.2663	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.35295::ACA1_261000-t26_1::g.35295::m.35295
8139	0.2465	0.2300	1.0718	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.14618::ACA1_098240-t26_1::g.14618::m.14618
8140	0.2248	0.2725	0.8249	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.41074::ACA1_296510-t26_1::g.41074::m.41074
8141	0.9743	6.9849	0.1395	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.40012::ACA1_290300-t26_1::g.40012::m.40012
8142	0.3200	0.3333	0.9602	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404
8143	11.1700	30.4683	0.3666	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403
8144	0.3270	0.2622	1.2470	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.14952::ACA1_100660-t26_1::g.14952::m.14952
8145	0.4666	0.3973	1.1745	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.28933::ACA1_202730-t26_1::g.28933::m.28933
8146	0.3360	0.3169	1.0605	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.22081::ACA1_157080-t26_1::g.22081::m.22081
8147	0.2553	0.2227	1.1462	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.35411::ACA1_261400-t26_1::g.35411::m.35411
8148	0.3395	0.3105	1.0936	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.50058::ACA1_388450-t26_1::g.50058::m.50058
8149	0.2807	0.2356	1.1915	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.43681::ACA1_333290-t26_1::g.43681::m.43681
8150	0.3793	0.2627	1.4435	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.33760::ACA1_250310-t26_1::g.33760::m.33760
8151	1.1762	62.0287	0.0190	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.33759::ACA1_250310-t26_1::g.33759::m.33759
8152	0.3884	0.2523	1.5393	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.26748::ACA1_185310-t26_1::g.26748::m.26748
8153	1.4025	64.6324	0.0217	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.26747::ACA1_185310-t26_1::g.26747::m.26747
8154	0.8136	50.2692	0.0162	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.35482::ACA1_261590-t26_1::g.35482::m.35482
8155	1.1026	68.5359	0.0161	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.42446::ACA1_321620-t26_1::g.42446::m.42446
8156	0.3003	0.2230	1.3469	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.50456::ACA1_390810-t26_1::g.50456::m.50456
8157	1.3642	61.2344	0.0223	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.35348::ACA1_261250-t26_1::g.35348::m.35348
8158	0.7782	55.4093	0.0140	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.35481::ACA1_261590-t26_1::g.35481::m.35481
8159	0.8474	23.1870	0.0365	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.50062::ACA1_388450-t26_1::g.50062::m.50062
8160	0.2920	0.2645	1.1041	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.42447::ACA1_321620-t26_1::g.42447::m.42447
8161	1.3119	68.8546	0.0191	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.40013::ACA1_290300-t26_1::g.40013::m.40013
8162	1.1511	16.0781	0.0716	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.44113::ACA1_339740-t26_1::g.44113::m.44113
8163	1.2373	67.0856	0.0184	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.40015::ACA1_290300-t26_1::g.40015::m.40015
8164	1.0347	16.0911	0.0643	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.33649::ACA1_248820-t26_1::g.33649::m.33649
8165	5.3381	50.8095	0.1051	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.39988::ACA1_290230-t26_1::g.39988::m.39988
8166	0.2999	0.2243	1.3372	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.20539::ACA1_145240-t26_1::g.20539::m.20539
8167	0.2869	0.2607	1.1004	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.28827::ACA1_201880-t26_1::g.28827::m.28827
8168	1.1323	5.2770	0.2146	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.28826::ACA1_201880-t26_1::g.28826::m.28826
8169	0.8240	6.2958	0.1309	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.28828::ACA1_201880-t26_1::g.28828::m.28828
8170	0.9723	6.4638	0.1504	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.43686::ACA1_333290-t26_1::g.43686::m.43686
8171	1.0461	43.0745	0.0243	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.43693::ACA1_333330-t26_1::g.43693::m.43693
8172	4.8327	53.1634	0.0909	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.14619::ACA1_098240-t26_1::g.14619::m.14619
8173	1.3496	66.2468	0.0204	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.14600::ACA1_098180-t26_1::g.14600::m.14600
8174	1.4678	8.7998	0.1668	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.34338::ACA1_254890-t26_1::g.34338::m.34338
8175	0.8413	13.4469	0.0626	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.34418::ACA1_255410-t26_1::g.34418::m.34418
8176	1.3575	52.7487	0.0257	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.35701::ACA1_264040-t26_1::g.35701::m.35701
8177	0.8095	47.0136	0.0172	Gene.14396::ACA1_097510-t26_1::g.14396::m.14396	Gene.35709::ACA1_264040-t26_1::g.35709::m.35709
8178	1.1000	29.4457	0.0374	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.35295::ACA1_261000-t26_1::g.35295::m.35295
8179	0.2818	1.3146	0.2144	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.33646::ACA1_248820-t26_1::g.33646::m.33646
8180	1.0439	91.7054	0.0114	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.35479::ACA1_261590-t26_1::g.35479::m.35479
8181	1.0519	68.0463	0.0155	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.33760::ACA1_250310-t26_1::g.33760::m.33760
8182	1.1328	7.0593	0.1605	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.35355::ACA1_261250-t26_1::g.35355::m.35355
8183	0.9961	90.6590	0.0110	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.35351::ACA1_261250-t26_1::g.35351::m.35351
8184	1.4208	58.2977	0.0244	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.33761::ACA1_250310-t26_1::g.33761::m.33761
8185	0.1601	0.9478	0.1690	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.35301::ACA1_261000-t26_1::g.35301::m.35301
8186	0.1613	1.0062	0.1603	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.35488::ACA1_261590-t26_1::g.35488::m.35488
8187	1.3500	56.8825	0.0237	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.35297::ACA1_261000-t26_1::g.35297::m.35297
8188	0.1770	1.2980	0.1363	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.14955::ACA1_100660-t26_1::g.14955::m.14955
8189	0.2172	0.7086	0.3065	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.34341::ACA1_254890-t26_1::g.34341::m.34341
8190	0.1891	1.6709	0.1132	Gene.14397::ACA1_097510-t26_1::g.14397::m.14397	Gene.28936::ACA1_202730-t26_1::g.28936::m.28936
8191	0.1224	0.3124	0.3917	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.14409::ACA1_097530-t26_1::g.14409::m.14409
8192	1.1308	67.0037	0.0169	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404
8193	0.1643	0.8375	0.1962	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.40015::ACA1_290300-t26_1::g.40015::m.40015
8194	1.4462	50.9851	0.0284	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.40012::ACA1_290300-t26_1::g.40012::m.40012
8195	1.4999	63.7352	0.0235	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.40011::ACA1_290300-t26_1::g.40011::m.40011
8196	0.1647	0.9415	0.1749	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.39988::ACA1_290230-t26_1::g.39988::m.39988
8197	13.4635	26.0758	0.5163	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.14952::ACA1_100660-t26_1::g.14952::m.14952
8198	0.1266	0.7758	0.1632	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.43686::ACA1_333290-t26_1::g.43686::m.43686
8199	1.2902	69.9685	0.0184	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.43681::ACA1_333290-t26_1::g.43681::m.43681
8200	0.4049	105.0021	0.0039	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.35357::ACA1_261250-t26_1::g.35357::m.35357
8201	0.1741	0.8972	0.1941	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.43693::ACA1_333330-t26_1::g.43693::m.43693
8202	1.3794	53.1476	0.0260	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.41332::ACA1_299580-t26_1::g.41332::m.41332
8203	0.9487	23.6798	0.0401	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.41331::ACA1_299580-t26_1::g.41331::m.41331
8204	0.1635	1.4959	0.1093	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.14619::ACA1_098240-t26_1::g.14619::m.14619
8205	14.7996	22.0022	0.6726	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.14618::ACA1_098240-t26_1::g.14618::m.14618
8206	0.1378	0.8673	0.1589	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.14600::ACA1_098180-t26_1::g.14600::m.14600
8207	1.4538	5.3359	0.2724	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.28828::ACA1_201880-t26_1::g.28828::m.28828
8208	2.0376	6.4585	0.3155	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.28827::ACA1_201880-t26_1::g.28827::m.28827
8209	0.9791	162.1070	0.0060	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.28826::ACA1_201880-t26_1::g.28826::m.28826
8210	1.1189	67.6984	0.0165	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.35411::ACA1_261400-t26_1::g.35411::m.35411
8211	1.0918	73.4440	0.0149	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.22081::ACA1_157080-t26_1::g.22081::m.22081
8212	1.3583	7.2964	0.1862	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.41074::ACA1_296510-t26_1::g.41074::m.41074
8213	0.2188	0.9217	0.2374	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.34338::ACA1_254890-t26_1::g.34338::m.34338
8214	1.1801	71.0972	0.0166	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.35483::ACA1_261590-t26_1::g.35483::m.35483
8215	1.0542	4.8690	0.2165	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.20539::ACA1_145240-t26_1::g.20539::m.20539
8216	12.4781	32.1468	0.3882	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.50456::ACA1_390810-t26_1::g.50456::m.50456
8217	1.1643	131.0857	0.0089	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.35475::ACA1_261580-t26_1::g.35475::m.35475
8218	3.7398	43.5899	0.0858	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.35474::ACA1_261580-t26_1::g.35474::m.35474
8219	0.8709	73.3955	0.0119	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.35471::ACA1_261580-t26_1::g.35471::m.35471
8220	1.2424	64.9228	0.0191	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.42447::ACA1_321620-t26_1::g.42447::m.42447
8221	12.9988	31.2618	0.4158	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.22743::ACA1_162900-t26_1::g.22743::m.22743
8222	1.2878	70.0774	0.0184	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.33780::ACA1_250560-t26_1::g.33780::m.33780
8223	1.1390	10.6412	0.1070	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.34418::ACA1_255410-t26_1::g.34418::m.34418
8224	17.6420	13.0782	1.3490	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.28939::ACA1_202730-t26_1::g.28939::m.28939
8225	0.1355	0.5476	0.2475	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.17685::ACA1_122380-t26_1::g.17685::m.17685
8226	13.1373	25.9465	0.5063	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.50062::ACA1_388450-t26_1::g.50062::m.50062
8227	1.0881	72.3248	0.0150	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.26929::ACA1_187120-t26_1::g.26929::m.26929
8228	10.6369	32.3936	0.3284	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.35709::ACA1_264040-t26_1::g.35709::m.35709
8229	1.1170	81.9996	0.0136	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.35701::ACA1_264040-t26_1::g.35701::m.35701
8230	1.3583	6.8417	0.1985	Gene.14399::ACA1_097510-t26_1::g.14399::m.14399	Gene.34340::ACA1_254890-t26_1::g.34340::m.34340
8231	3.7616	47.2746	0.0796	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.35421::ACA1_261430-t26_1::g.35421::m.35421
8232	1.2498	65.3453	0.0191	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.14952::ACA1_100660-t26_1::g.14952::m.14952
8233	1.4863	47.4681	0.0313	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.41332::ACA1_299580-t26_1::g.41332::m.41332
8234	0.1496	3.6962	0.0405	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.41331::ACA1_299580-t26_1::g.41331::m.41331
8235	1.5920	64.1707	0.0248	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.35295::ACA1_261000-t26_1::g.35295::m.35295
8236	1.0764	3.5352	0.3045	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.40011::ACA1_290300-t26_1::g.40011::m.40011
8237	1.1763	65.7043	0.0179	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.33645::ACA1_248820-t26_1::g.33645::m.33645
8238	0.9791	62.3669	0.0157	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.41074::ACA1_296510-t26_1::g.41074::m.41074
8239	1.0713	64.3617	0.0166	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.44111::ACA1_339740-t26_1::g.44111::m.44111
8240	0.2220	127.4813	0.0017	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.44110::ACA1_339740-t26_1::g.44110::m.44110
8241	1.2716	9.0582	0.1404	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.40012::ACA1_290300-t26_1::g.40012::m.40012
8242	1.3074	62.4514	0.0209	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.22081::ACA1_157080-t26_1::g.22081::m.22081
8243	1.0013	65.0408	0.0154	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.35411::ACA1_261400-t26_1::g.35411::m.35411
8244	1.1989	5.6080	0.2138	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.14618::ACA1_098240-t26_1::g.14618::m.14618
8245	1.3546	63.7241	0.0213	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.14596::ACA1_098180-t26_1::g.14596::m.14596
8246	1.0671	67.4588	0.0158	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.50058::ACA1_388450-t26_1::g.50058::m.50058
8247	1.3208	61.3229	0.0215	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.26748::ACA1_185310-t26_1::g.26748::m.26748
8248	0.2076	104.4659	0.0020	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.26747::ACA1_185310-t26_1::g.26747::m.26747
8249	1.1344	2.3365	0.4855	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.43681::ACA1_333290-t26_1::g.43681::m.43681
8250	1.4563	67.0953	0.0217	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.33760::ACA1_250310-t26_1::g.33760::m.33760
8251	0.1981	118.4809	0.0017	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.33759::ACA1_250310-t26_1::g.33759::m.33759
8252	0.2624	126.6052	0.0021	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.42446::ACA1_321620-t26_1::g.42446::m.42446
8253	1.2828	68.1111	0.0188	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.28933::ACA1_202730-t26_1::g.28933::m.28933
8254	1.1123	61.9078	0.0180	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.50456::ACA1_390810-t26_1::g.50456::m.50456
8255	1.0938	5.0817	0.2152	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.42447::ACA1_321620-t26_1::g.42447::m.42447
8256	0.3379	111.6585	0.0030	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.35348::ACA1_261250-t26_1::g.35348::m.35348
8257	0.8528	51.0367	0.0167	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.50062::ACA1_388450-t26_1::g.50062::m.50062
8258	0.8771	9.7229	0.0902	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.20539::ACA1_145240-t26_1::g.20539::m.20539
8259	0.9514	8.7704	0.1085	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.28827::ACA1_201880-t26_1::g.28827::m.28827
8260	0.1734	108.7293	0.0016	Gene.14403::ACA1_097530-t26_1::g.14403::m.14403	Gene.28826::ACA1_201880-t26_1::g.28826::m.28826
8261	0.2371	0.2004	1.1833	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.35421::ACA1_261430-t26_1::g.35421::m.35421
8262	0.2759	0.1861	1.4827	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.14952::ACA1_100660-t26_1::g.14952::m.14952
8263	1.1163	1.7467	0.6391	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.41332::ACA1_299580-t26_1::g.41332::m.41332
8264	1.3121	70.9384	0.0185	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.41331::ACA1_299580-t26_1::g.41331::m.41331
8265	0.3027	0.2348	1.2892	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.35295::ACA1_261000-t26_1::g.35295::m.35295
8266	0.2329	0.1923	1.2114	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.40011::ACA1_290300-t26_1::g.40011::m.40011
8267	0.3151	0.2688	1.1723	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.33645::ACA1_248820-t26_1::g.33645::m.33645
8268	0.2738	0.2469	1.1091	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.41074::ACA1_296510-t26_1::g.41074::m.41074
8269	0.3165	0.2314	1.3675	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.44111::ACA1_339740-t26_1::g.44111::m.44111
8270	0.8892	7.5678	0.1175	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.44110::ACA1_339740-t26_1::g.44110::m.44110
8271	0.9944	44.1085	0.0225	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.40012::ACA1_290300-t26_1::g.40012::m.40012
8272	0.3114	0.2289	1.3608	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.22081::ACA1_157080-t26_1::g.22081::m.22081
8273	0.2483	0.1966	1.2632	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.35411::ACA1_261400-t26_1::g.35411::m.35411
8274	0.2594	0.2642	0.9817	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.14618::ACA1_098240-t26_1::g.14618::m.14618
8275	0.2830	0.2916	0.9704	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.14596::ACA1_098180-t26_1::g.14596::m.14596
8276	0.3152	0.2089	1.5091	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.50058::ACA1_388450-t26_1::g.50058::m.50058
8277	0.3598	0.3059	1.1763	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.26748::ACA1_185310-t26_1::g.26748::m.26748
8278	1.2202	66.6890	0.0183	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.26747::ACA1_185310-t26_1::g.26747::m.26747
8279	0.2920	0.2395	1.2192	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.43681::ACA1_333290-t26_1::g.43681::m.43681
8280	0.3868	0.2358	1.6404	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.33760::ACA1_250310-t26_1::g.33760::m.33760
8281	1.0421	62.8664	0.0166	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.33759::ACA1_250310-t26_1::g.33759::m.33759
8282	0.9452	68.4409	0.0138	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.42446::ACA1_321620-t26_1::g.42446::m.42446
8283	0.5296	0.4617	1.1472	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.28933::ACA1_202730-t26_1::g.28933::m.28933
8284	0.3191	0.2226	1.4335	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.50456::ACA1_390810-t26_1::g.50456::m.50456
8285	0.2813	0.2115	1.3299	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.42447::ACA1_321620-t26_1::g.42447::m.42447
8286	1.2859	63.9727	0.0201	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.35348::ACA1_261250-t26_1::g.35348::m.35348
8287	1.0452	3.8554	0.2711	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.50062::ACA1_388450-t26_1::g.50062::m.50062
8288	1.0364	10.8248	0.0957	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.35482::ACA1_261590-t26_1::g.35482::m.35482
8289	0.6136	2.2606	0.2714	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.35357::ACA1_261250-t26_1::g.35357::m.35357
8290	0.2778	0.2078	1.3372	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.20539::ACA1_145240-t26_1::g.20539::m.20539
8291	1.4364	65.7629	0.0218	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.14619::ACA1_098240-t26_1::g.14619::m.14619
8292	1.0479	63.4148	0.0165	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.40015::ACA1_290300-t26_1::g.40015::m.40015
8293	1.3025	69.3924	0.0188	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.14600::ACA1_098180-t26_1::g.14600::m.14600
8294	1.0618	62.5594	0.0170	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.39988::ACA1_290230-t26_1::g.39988::m.39988
8295	1.1042	1.2248	0.9015	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.35481::ACA1_261590-t26_1::g.35481::m.35481
8296	1.5392	11.4253	0.1347	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.40013::ACA1_290300-t26_1::g.40013::m.40013
8297	1.2289	62.9481	0.0195	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.34338::ACA1_254890-t26_1::g.34338::m.34338
8298	0.3719	0.2850	1.3052	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.35483::ACA1_261590-t26_1::g.35483::m.35483
8299	0.3961	0.2550	1.5534	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.38354::ACA1_279330-t26_1::g.38354::m.38354
8300	1.2655	30.2137	0.0419	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.33649::ACA1_248820-t26_1::g.33649::m.33649
8301	0.3034	0.2856	1.0626	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.28827::ACA1_201880-t26_1::g.28827::m.28827
8302	1.3085	7.5852	0.1725	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.28826::ACA1_201880-t26_1::g.28826::m.28826
8303	0.3860	0.4745	0.8135	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.22743::ACA1_162900-t26_1::g.22743::m.22743
8304	1.8327	53.6716	0.0341	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.22739::ACA1_162900-t26_1::g.22739::m.22739
8305	0.8815	9.6250	0.0916	Gene.14404::ACA1_097530-t26_1::g.14404::m.14404	Gene.28828::ACA1_201880-t26_1::g.28828::m.28828
