Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
1265	1.6840	8.0907	0.2081	Acradend_c29830_g1::Acradend_c29830_g1_i1::g.48317::m.48317	Acradend_c29830_g1::Acradend_c29830_g1_i2::g.48321::m.48321
1266	1.2546	45.1104	0.0278	Acradend_c29830_g1::Acradend_c29830_g1_i1::g.48317::m.48317	Acradend_c29830_g1::Acradend_c29830_g1_i2::g.48322::m.48322
1267	0.0184	0.0411	0.4470	Acradend_c29830_g1::Acradend_c29830_g1_i1::g.48318::m.48318	Acradend_c29830_g1::Acradend_c29830_g1_i2::g.48321::m.48321
1268	1.5038	5.6194	0.2676	Acradend_c29830_g1::Acradend_c29830_g1_i1::g.48318::m.48318	Acradend_c29830_g1::Acradend_c29830_g1_i2::g.48320::m.48320
1269	1.1734	65.3371	0.0180	Acradend_c29830_g1::Acradend_c29830_g1_i1::g.48318::m.48318	Acradend_c29830_g1::Acradend_c29830_g1_i2::g.48322::m.48322
1270	0.0295	0.0401	0.7370	Acradend_c29830_g1::Acradend_c29830_g1_i1::g.48319::m.48319	Acradend_c29830_g1::Acradend_c29830_g1_i2::g.48322::m.48322
1271	0.8286	72.9505	0.0114	Acradend_c29830_g1::Acradend_c29830_g1_i1::g.48319::m.48319	Acradend_c29830_g1::Acradend_c29830_g1_i2::g.48321::m.48321
1272	1.3620	44.6269	0.0305	Acradend_c29830_g1::Acradend_c29830_g1_i1::g.48319::m.48319	Acradend_c29830_g1::Acradend_c29830_g1_i2::g.48320::m.48320
1273	0.2299	0.3275	0.7020	Acradend_c30904_g1::Acradend_c30904_g1_i1::g.50187::m.50187	Acradend_c30904_g1::Acradend_c30904_g1_i1::g.50188::m.50188
1274	1.0420	47.0245	0.0222	Acradend_c30904_g1::Acradend_c30904_g1_i1::g.50187::m.50187	Acradend_c30904_g1::Acradend_c30904_g1_i1::g.50191::m.50191
1275	0.1291	0.2188	0.5898	Acradend_c30904_g1::Acradend_c30904_g1_i1::g.50188::m.50188	Acradend_c30904_g1::Acradend_c30904_g1_i1::g.50191::m.50191
1276	0.4958	0.9063	0.5471	Acradend_c30904_g1::Acradend_c30904_g1_i1::g.50189::m.50189	Acradend_c30904_g1::Acradend_c30904_g1_i1::g.50190::m.50190
1277	2.2542	43.2029	0.0522	Acradend_c30904_g1::Acradend_c30904_g1_i1::g.50190::m.50190	Acradend_c30904_g1::Acradend_c30904_g1_i1::g.50191::m.50191
1278	0.0116	0.0212	0.5470	Acradend_c31934_g1::Acradend_c31934_g1_i1::g.51593::m.51593	Acradend_c31934_g1::Acradend_c31934_g1_i2::g.51598::m.51598
1279	0.8012	73.5321	0.0109	Acradend_c31934_g1::Acradend_c31934_g1_i1::g.51593::m.51593	Acradend_c31934_g1::Acradend_c31934_g1_i2::g.51599::m.51599
1280	0.0172	0.0188	0.9122	Acradend_c31934_g1::Acradend_c31934_g1_i1::g.51594::m.51594	Acradend_c31934_g1::Acradend_c31934_g1_i2::g.51599::m.51599
1281	0.8604	72.1569	0.0119	Acradend_c31934_g1::Acradend_c31934_g1_i1::g.51594::m.51594	Acradend_c31934_g1::Acradend_c31934_g1_i2::g.51598::m.51598
1282	1.1761	81.1145	0.0145	Acradend_c32991_g1::Acradend_c32991_g1_i1::g.52813::m.52813	Acradend_c32991_g1::Acradend_c32991_g1_i1::g.52814::m.52814
1283	1.3852	19.9477	0.0694	Acradend_c33372_g1::Acradend_c33372_g1_i1::g.53204::m.53204	Acradend_c33372_g1::Acradend_c33372_g1_i1::g.53205::m.53205
1284	1.1731	72.3389	0.0162	Acradend_c33372_g1::Acradend_c33372_g1_i1::g.53204::m.53204	Acradend_c33372_g1::Acradend_c33372_g1_i1::g.53206::m.53206
1285	1.3782	65.8575	0.0209	Acradend_c33372_g1::Acradend_c33372_g1_i1::g.53205::m.53205	Acradend_c33372_g1::Acradend_c33372_g1_i1::g.53206::m.53206
1286	0.9426	8.9278	0.1056	Acradend_c33983_g1::Acradend_c33983_g1_i1::g.53769::m.53769	Acradend_c33983_g1::Acradend_c33983_g1_i1::g.53770::m.53770
101	1.6586	4.8389	0.3428	Acradend_c414_g1::Acradend_c414_g1_i1::g.1289::m.1289	Acradend_c414_g1::Acradend_c414_g1_i2::g.1294::m.1294
102	1.3804	20.1074	0.0687	Acradend_c433_g1::Acradend_c433_g1_i1::g.1366::m.1366	Acradend_c433_g1::Acradend_c433_g1_i2::g.1377::m.1377
103	13.3441	24.4888	0.5449	Acradend_c433_g1::Acradend_c433_g1_i1::g.1366::m.1366	Acradend_c433_g1::Acradend_c433_g1_i2::g.1375::m.1375
104	0.0494	0.0100	4.9250	Acradend_c433_g1::Acradend_c433_g1_i1::g.1367::m.1367	Acradend_c433_g1::Acradend_c433_g1_i2::g.1377::m.1377
105	1.3353	50.3240	0.0265	Acradend_c433_g1::Acradend_c433_g1_i1::g.1367::m.1367	Acradend_c433_g1::Acradend_c433_g1_i2::g.1375::m.1375
106	0.0194	0.3362	0.0577	Acradend_c434_g1::Acradend_c434_g1_i1::g.1380::m.1380	Acradend_c434_g1::Acradend_c434_g1_i2::g.1384::m.1384
107	1.3379	66.7048	0.0201	Acradend_c434_g1::Acradend_c434_g1_i1::g.1380::m.1380	Acradend_c434_g1::Acradend_c434_g1_i2::g.1383::m.1383
108	1.2797	71.4960	0.0179	Acradend_c434_g1::Acradend_c434_g1_i1::g.1380::m.1380	Acradend_c434_g1::Acradend_c434_g1_i2::g.1385::m.1385
109	1.2424	67.0387	0.0185	Acradend_c434_g1::Acradend_c434_g1_i1::g.1381::m.1381	Acradend_c434_g1::Acradend_c434_g1_i2::g.1384::m.1384
110	0.0993	0.0774	1.2829	Acradend_c434_g1::Acradend_c434_g1_i1::g.1381::m.1381	Acradend_c434_g1::Acradend_c434_g1_i2::g.1383::m.1383
111	1.3019	17.8214	0.0731	Acradend_c434_g1::Acradend_c434_g1_i1::g.1381::m.1381	Acradend_c434_g1::Acradend_c434_g1_i2::g.1385::m.1385
112	0.0291	0.1614	0.1806	Acradend_c434_g1::Acradend_c434_g1_i1::g.1382::m.1382	Acradend_c434_g1::Acradend_c434_g1_i2::g.1385::m.1385
113	1.3324	72.0340	0.0185	Acradend_c434_g1::Acradend_c434_g1_i1::g.1382::m.1382	Acradend_c434_g1::Acradend_c434_g1_i2::g.1384::m.1384
114	1.2981	14.7944	0.0877	Acradend_c434_g1::Acradend_c434_g1_i1::g.1382::m.1382	Acradend_c434_g1::Acradend_c434_g1_i2::g.1383::m.1383
115	0.1081	0.3645	0.2966	Acradend_c436_g1::Acradend_c436_g1_i1::g.1395::m.1395	Acradend_c436_g1::Acradend_c436_g1_i2::g.1397::m.1397
116	0.9054	68.7981	0.0132	Acradend_c436_g1::Acradend_c436_g1_i1::g.1396::m.1396	Acradend_c436_g1::Acradend_c436_g1_i2::g.1397::m.1397
117	0.2572	0.3220	0.7989	Acradend_c474_g1::Acradend_c474_g1_i1::g.1543::m.1543	Acradend_c474_g1::Acradend_c474_g1_i2::g.1550::m.1550
118	1.4310	6.7432	0.2122	Acradend_c474_g1::Acradend_c474_g1_i1::g.1543::m.1543	Acradend_c474_g1::Acradend_c474_g1_i2::g.1549::m.1549
119	1.2863	72.5808	0.0177	Acradend_c474_g1::Acradend_c474_g1_i1::g.1544::m.1544	Acradend_c474_g1::Acradend_c474_g1_i2::g.1550::m.1550
120	0.3021	1.1128	0.2714	Acradend_c474_g1::Acradend_c474_g1_i1::g.1544::m.1544	Acradend_c474_g1::Acradend_c474_g1_i2::g.1549::m.1549
121	0.9890	65.7257	0.0150	Acradend_c474_g1::Acradend_c474_g1_i1::g.1547::m.1547	Acradend_c474_g1::Acradend_c474_g1_i2::g.1550::m.1550
122	1.0109	84.3700	0.0120	Acradend_c474_g1::Acradend_c474_g1_i1::g.1547::m.1547	Acradend_c474_g1::Acradend_c474_g1_i2::g.1549::m.1549
123	0.1352	0.2753	0.4911	Acradend_c501_g1::Acradend_c501_g1_i1::g.1712::m.1712	Acradend_c501_g1::Acradend_c501_g1_i2::g.1714::m.1714
124	0.9172	60.5958	0.0151	Acradend_c501_g1::Acradend_c501_g1_i1::g.1712::m.1712	Acradend_c501_g1::Acradend_c501_g1_i2::g.1715::m.1715
125	0.1466	0.3402	0.4308	Acradend_c501_g1::Acradend_c501_g1_i1::g.1713::m.1713	Acradend_c501_g1::Acradend_c501_g1_i2::g.1715::m.1715
126	1.1295	7.9450	0.1422	Acradend_c501_g1::Acradend_c501_g1_i1::g.1713::m.1713	Acradend_c501_g1::Acradend_c501_g1_i2::g.1714::m.1714
127	0.0000	0.0000	0.4559	Acradend_c509_g1::Acradend_c509_g1_i1::g.1744::m.1744	Acradend_c509_g1::Acradend_c509_g1_i2::g.1751::m.1751
128	0.9456	80.0469	0.0118	Acradend_c509_g1::Acradend_c509_g1_i1::g.1744::m.1744	Acradend_c509_g1::Acradend_c509_g1_i2::g.1755::m.1755
129	0.0000	0.0000	0.4088	Acradend_c509_g1::Acradend_c509_g1_i1::g.1748::m.1748	Acradend_c509_g1::Acradend_c509_g1_i2::g.1755::m.1755
130	1.1013	3.8943	0.2828	Acradend_c509_g1::Acradend_c509_g1_i1::g.1748::m.1748	Acradend_c509_g1::Acradend_c509_g1_i2::g.1751::m.1751
131	1.3119	49.0163	0.0268	Acradend_c519_g1::Acradend_c519_g1_i1::g.1771::m.1771	Acradend_c519_g1::Acradend_c519_g1_i2::g.1778::m.1778
132	1.1841	91.0062	0.0130	Acradend_c519_g1::Acradend_c519_g1_i1::g.1771::m.1771	Acradend_c519_g1::Acradend_c519_g1_i2::g.1777::m.1777
133	0.0117	0.0448	0.2617	Acradend_c519_g1::Acradend_c519_g1_i1::g.1771::m.1771	Acradend_c519_g1::Acradend_c519_g1_i2::g.1776::m.1776
134	1.4356	7.6539	0.1876	Acradend_c519_g1::Acradend_c519_g1_i1::g.1772::m.1772	Acradend_c519_g1::Acradend_c519_g1_i2::g.1778::m.1778
135	0.0122	0.0761	0.1607	Acradend_c519_g1::Acradend_c519_g1_i1::g.1772::m.1772	Acradend_c519_g1::Acradend_c519_g1_i2::g.1777::m.1777
136	1.2150	84.4765	0.0144	Acradend_c519_g1::Acradend_c519_g1_i1::g.1772::m.1772	Acradend_c519_g1::Acradend_c519_g1_i2::g.1776::m.1776
137	0.0514	0.1204	0.4266	Acradend_c566_g1::Acradend_c566_g1_i1::g.1906::m.1906	Acradend_c566_g1::Acradend_c566_g1_i2::g.1907::m.1907
138	0.3402	0.3992	0.8522	Acradend_c573_g1::Acradend_c573_g1_i1::g.1917::m.1917	Acradend_c573_g1::Acradend_c573_g1_i2::g.1920::m.1920
139	11.8788	28.7715	0.4129	Acradend_c573_g1::Acradend_c573_g1_i1::g.1917::m.1917	Acradend_c573_g1::Acradend_c573_g1_i2::g.1919::m.1919
140	0.6895	48.6108	0.0142	Acradend_c573_g1::Acradend_c573_g1_i1::g.1917::m.1917	Acradend_c573_g1::Acradend_c573_g1_i2::g.1918::m.1918
141	0.0397	0.0481	0.8245	Acradend_c589_g1::Acradend_c589_g1_i1::g.1963::m.1963	Acradend_c589_g1::Acradend_c589_g1_i2::g.1966::m.1966
142	1.6853	57.9949	0.0291	Acradend_c589_g1::Acradend_c589_g1_i1::g.1964::m.1964	Acradend_c589_g1::Acradend_c589_g1_i2::g.1966::m.1966
143	0.0039	0.0222	0.1765	Acradend_c599_g1::Acradend_c599_g1_i1::g.1984::m.1984	Acradend_c599_g1::Acradend_c599_g1_i2::g.1985::m.1985
144	0.0848	0.2926	0.2897	Acradend_c681_g1::Acradend_c681_g1_i1::g.2195::m.2195	Acradend_c681_g1::Acradend_c681_g1_i2::g.2196::m.2196
145	0.2652	0.3124	0.8489	Acradend_c686_g1::Acradend_c686_g1_i1::g.2201::m.2201	Acradend_c686_g1::Acradend_c686_g1_i2::g.2202::m.2202
146	1.3073	10.9332	0.1196	Acradend_c722_g1::Acradend_c722_g1_i1::g.2300::m.2300	Acradend_c722_g1::Acradend_c722_g1_i2::g.2305::m.2305
147	0.0477	0.1852	0.2578	Acradend_c722_g1::Acradend_c722_g1_i1::g.2300::m.2300	Acradend_c722_g1::Acradend_c722_g1_i2::g.2304::m.2304
148	17.1589	15.5415	1.1041	Acradend_c722_g1::Acradend_c722_g1_i1::g.2300::m.2300	Acradend_c722_g1::Acradend_c722_g1_i2::g.2307::m.2307
149	0.0724	0.0567	1.2770	Acradend_c722_g1::Acradend_c722_g1_i1::g.2301::m.2301	Acradend_c722_g1::Acradend_c722_g1_i2::g.2305::m.2305
150	1.5113	6.0831	0.2485	Acradend_c722_g1::Acradend_c722_g1_i1::g.2301::m.2301	Acradend_c722_g1::Acradend_c722_g1_i2::g.2304::m.2304
151	1.2885	44.3970	0.0290	Acradend_c722_g1::Acradend_c722_g1_i1::g.2301::m.2301	Acradend_c722_g1::Acradend_c722_g1_i2::g.2307::m.2307
152	1.2603	7.2797	0.1731	Acradend_c722_g1::Acradend_c722_g1_i1::g.2302::m.2302	Acradend_c722_g1::Acradend_c722_g1_i2::g.2305::m.2305
153	1.2959	47.2474	0.0274	Acradend_c722_g1::Acradend_c722_g1_i1::g.2302::m.2302	Acradend_c722_g1::Acradend_c722_g1_i2::g.2304::m.2304
154	0.1996	0.0692	2.8844	Acradend_c722_g1::Acradend_c722_g1_i1::g.2302::m.2302	Acradend_c722_g1::Acradend_c722_g1_i2::g.2307::m.2307
155	0.0430	0.2956	0.1453	Acradend_c728_g1::Acradend_c728_g1_i1::g.2325::m.2325	Acradend_c728_g1::Acradend_c728_g1_i2::g.2327::m.2327
156	0.0336	0.0463	0.7269	Acradend_c772_g1::Acradend_c772_g1_i1::g.2425::m.2425	Acradend_c772_g1::Acradend_c772_g1_i2::g.2428::m.2428
157	1.6950	4.9711	0.3410	Acradend_c772_g1::Acradend_c772_g1_i1::g.2425::m.2425	Acradend_c772_g1::Acradend_c772_g1_i2::g.2427::m.2427
158	1.8828	40.6599	0.0463	Acradend_c772_g1::Acradend_c772_g1_i1::g.2426::m.2426	Acradend_c772_g1::Acradend_c772_g1_i2::g.2428::m.2428
159	0.0399	0.0168	2.3726	Acradend_c772_g1::Acradend_c772_g1_i1::g.2426::m.2426	Acradend_c772_g1::Acradend_c772_g1_i2::g.2427::m.2427
160	0.1248	2.7276	0.0457	Acradend_c794_g1::Acradend_c794_g1_i1::g.2477::m.2477	Acradend_c794_g1::Acradend_c794_g1_i2::g.2480::m.2480
161	1.2167	59.4515	0.0205	Acradend_c794_g1::Acradend_c794_g1_i1::g.2477::m.2477	Acradend_c794_g1::Acradend_c794_g1_i2::g.2479::m.2479
162	1.0502	68.7115	0.0153	Acradend_c794_g1::Acradend_c794_g1_i1::g.2478::m.2478	Acradend_c794_g1::Acradend_c794_g1_i2::g.2480::m.2480
163	0.3542	0.1461	2.4234	Acradend_c794_g1::Acradend_c794_g1_i1::g.2478::m.2478	Acradend_c794_g1::Acradend_c794_g1_i2::g.2479::m.2479
164	0.1608	0.1953	0.8232	Acradend_c800_g1::Acradend_c800_g1_i1::g.2511::m.2511	Acradend_c800_g1::Acradend_c800_g1_i2::g.2513::m.2513
165	1.6419	67.5460	0.0243	Acradend_c800_g1::Acradend_c800_g1_i1::g.2511::m.2511	Acradend_c800_g1::Acradend_c800_g1_i2::g.2514::m.2514
166	0.2206	0.2463	0.8957	Acradend_c800_g1::Acradend_c800_g1_i1::g.2512::m.2512	Acradend_c800_g1::Acradend_c800_g1_i2::g.2514::m.2514
167	3.1665	8.7050	0.3638	Acradend_c800_g1::Acradend_c800_g1_i1::g.2512::m.2512	Acradend_c800_g1::Acradend_c800_g1_i2::g.2513::m.2513
168	1.0643	9.1296	0.1166	Acradend_c809_g1::Acradend_c809_g1_i1::g.2564::m.2564	Acradend_c809_g1::Acradend_c809_g1_i2::g.2570::m.2570
169	0.0856	0.1454	0.5882	Acradend_c809_g1::Acradend_c809_g1_i1::g.2564::m.2564	Acradend_c809_g1::Acradend_c809_g1_i2::g.2571::m.2571
170	24.1125	4.6461	5.1898	Acradend_c826_g1::Acradend_c826_g1_i1::g.2665::m.2665	Acradend_c826_g1::Acradend_c826_g1_i2::g.2668::m.2668
171	0.0317	0.2068	0.1532	Acradend_c826_g1::Acradend_c826_g1_i1::g.2665::m.2665	Acradend_c826_g1::Acradend_c826_g1_i2::g.2667::m.2667
172	4.1287	3.2499	1.2704	Acradend_c826_g1::Acradend_c826_g1_i1::g.2665::m.2665	Acradend_c826_g1::Acradend_c826_g1_i2::g.2670::m.2670
173	4.7935	73.2714	0.0654	Acradend_c826_g1::Acradend_c826_g1_i1::g.2665::m.2665	Acradend_c826_g1::Acradend_c826_g1_i2::g.2669::m.2669
174	0.0154	0.0067	2.2864	Acradend_c826_g1::Acradend_c826_g1_i1::g.2666::m.2666	Acradend_c826_g1::Acradend_c826_g1_i2::g.2668::m.2668
175	2.2268	19.3919	0.1148	Acradend_c826_g1::Acradend_c826_g1_i1::g.2666::m.2666	Acradend_c826_g1::Acradend_c826_g1_i2::g.2667::m.2667
176	7.6913	27.7844	0.2768	Acradend_c826_g1::Acradend_c826_g1_i1::g.2666::m.2666	Acradend_c826_g1::Acradend_c826_g1_i2::g.2670::m.2670
177	8.8084	28.7423	0.3065	Acradend_c826_g1::Acradend_c826_g1_i1::g.2666::m.2666	Acradend_c826_g1::Acradend_c826_g1_i2::g.2669::m.2669
178	0.2285	0.4117	0.5549	Acradend_c832_g1::Acradend_c832_g1_i1::g.2691::m.2691	Acradend_c832_g1::Acradend_c832_g1_i2::g.2694::m.2694
179	26.3697	0.8394	31.4131	Acradend_c832_g1::Acradend_c832_g1_i1::g.2691::m.2691	Acradend_c832_g1::Acradend_c832_g1_i2::g.2693::m.2693
180	0.0970	0.1167	0.8315	Acradend_c847_g1::Acradend_c847_g1_i1::g.2767::m.2767	Acradend_c847_g1::Acradend_c847_g1_i2::g.2773::m.2773
181	0.9552	31.0837	0.0307	Acradend_c847_g1::Acradend_c847_g1_i1::g.2767::m.2767	Acradend_c847_g1::Acradend_c847_g1_i2::g.2772::m.2772
182	1.4092	45.4066	0.0310	Acradend_c847_g1::Acradend_c847_g1_i1::g.2767::m.2767	Acradend_c847_g1::Acradend_c847_g1_i2::g.2774::m.2774
183	1.4105	12.3558	0.1142	Acradend_c847_g1::Acradend_c847_g1_i1::g.2768::m.2768	Acradend_c847_g1::Acradend_c847_g1_i2::g.2773::m.2773
184	0.0841	0.2129	0.3949	Acradend_c847_g1::Acradend_c847_g1_i1::g.2768::m.2768	Acradend_c847_g1::Acradend_c847_g1_i2::g.2772::m.2772
185	18.8129	12.4084	1.5161	Acradend_c847_g1::Acradend_c847_g1_i1::g.2768::m.2768	Acradend_c847_g1::Acradend_c847_g1_i2::g.2774::m.2774
186	0.1328	0.0648	2.0507	Acradend_c847_g1::Acradend_c847_g1_i1::g.2769::m.2769	Acradend_c847_g1::Acradend_c847_g1_i2::g.2774::m.2774
187	10.5523	15.2525	0.6918	Acradend_c847_g1::Acradend_c847_g1_i1::g.2769::m.2769	Acradend_c847_g1::Acradend_c847_g1_i2::g.2773::m.2773
188	20.7699	8.1204	2.5577	Acradend_c847_g1::Acradend_c847_g1_i1::g.2769::m.2769	Acradend_c847_g1::Acradend_c847_g1_i2::g.2772::m.2772
189	0.4330	0.4407	0.9825	Acradend_c901_g1::Acradend_c901_g1_i1::g.2944::m.2944	Acradend_c901_g1::Acradend_c901_g1_i1::g.2946::m.2946
190	0.0040	0.0120	0.3334	Acradend_c916_g1::Acradend_c916_g1_i1::g.2995::m.2995	Acradend_c916_g1::Acradend_c916_g1_i2::g.2996::m.2996
191	0.1592	0.3838	0.4148	Acradend_c957_g1::Acradend_c957_g1_i1::g.3103::m.3103	Acradend_c957_g1::Acradend_c957_g1_i2::g.3104::m.3104
192	0.3241	0.4274	0.7583	Acradend_c981_g1::Acradend_c981_g1_i1::g.3169::m.3169	Acradend_c981_g1::Acradend_c981_g1_i2::g.3175::m.3175
193	1.7704	67.8702	0.0261	Acradend_c981_g1::Acradend_c981_g1_i1::g.3169::m.3169	Acradend_c981_g1::Acradend_c981_g1_i2::g.3174::m.3174
194	8.2835	26.9544	0.3073	Acradend_c981_g1::Acradend_c981_g1_i1::g.3170::m.3170	Acradend_c981_g1::Acradend_c981_g1_i2::g.3175::m.3175
195	1.8682	6.2590	0.2985	Acradend_c981_g1::Acradend_c981_g1_i1::g.3170::m.3170	Acradend_c981_g1::Acradend_c981_g1_i2::g.3174::m.3174
196	1.3230	66.7973	0.0198	Acradend_c981_g1::Acradend_c981_g1_i1::g.3171::m.3171	Acradend_c981_g1::Acradend_c981_g1_i2::g.3175::m.3175
197	0.2861	0.7448	0.3841	Acradend_c981_g1::Acradend_c981_g1_i1::g.3171::m.3171	Acradend_c981_g1::Acradend_c981_g1_i2::g.3174::m.3174
198	2.8187	54.8393	0.0514	Acradend_c990_g1::Acradend_c990_g1_i2::g.3205::m.3205	Acradend_c990_g1::Acradend_c990_g1_i3::g.3210::m.3210
199	1.5246	18.0069	0.0847	Acradend_c990_g1::Acradend_c990_g1_i2::g.3205::m.3205	Acradend_c990_g1::Acradend_c990_g1_i3::g.3209::m.3209
200	0.0838	0.3114	0.2692	Acradend_c990_g1::Acradend_c990_g1_i2::g.3205::m.3205	Acradend_c990_g1::Acradend_c990_g1_i3::g.3208::m.3208
201	0.0993	0.1287	0.7713	Acradend_c990_g1::Acradend_c990_g1_i2::g.3206::m.3206	Acradend_c990_g1::Acradend_c990_g1_i3::g.3210::m.3210
202	1.3586	2.1265	0.6389	Acradend_c990_g1::Acradend_c990_g1_i2::g.3206::m.3206	Acradend_c990_g1::Acradend_c990_g1_i3::g.3209::m.3209
203	1.1779	50.6532	0.0233	Acradend_c990_g1::Acradend_c990_g1_i2::g.3206::m.3206	Acradend_c990_g1::Acradend_c990_g1_i3::g.3208::m.3208
204	1.5421	28.3861	0.0543	Acradend_c1023_g1::Acradend_c1023_g1_i1::g.3299::m.3299	Acradend_c1023_g1::Acradend_c1023_g1_i2::g.3303::m.3303
205	6.0062	7.9782	0.7528	Acradend_c1023_g1::Acradend_c1023_g1_i1::g.3299::m.3299	Acradend_c1023_g1::Acradend_c1023_g1_i2::g.3302::m.3302
206	0.2475	0.2704	0.9153	Acradend_c1023_g1::Acradend_c1023_g1_i1::g.3299::m.3299	Acradend_c1023_g1::Acradend_c1023_g1_i2::g.3301::m.3301
207	0.2086	0.5758	0.3623	Acradend_c1023_g1::Acradend_c1023_g1_i1::g.3300::m.3300	Acradend_c1023_g1::Acradend_c1023_g1_i2::g.3303::m.3303
208	3.1461	5.0237	0.6262	Acradend_c1023_g1::Acradend_c1023_g1_i1::g.3300::m.3300	Acradend_c1023_g1::Acradend_c1023_g1_i2::g.3302::m.3302
209	1.2757	66.6416	0.0191	Acradend_c1023_g1::Acradend_c1023_g1_i1::g.3300::m.3300	Acradend_c1023_g1::Acradend_c1023_g1_i2::g.3301::m.3301
210	1.1587	1.7583	0.6590	Acradend_c1036_g1::Acradend_c1036_g1_i1::g.3337::m.3337	Acradend_c1036_g2::Acradend_c1036_g2_i1::g.3342::m.3342
211	1.5259	13.2625	0.1151	Acradend_c1036_g1::Acradend_c1036_g1_i1::g.3337::m.3337	Acradend_c1036_g2::Acradend_c1036_g2_i1::g.3343::m.3343
212	0.2042	0.7268	0.2810	Acradend_c1036_g1::Acradend_c1036_g1_i1::g.3339::m.3339	Acradend_c1036_g2::Acradend_c1036_g2_i1::g.3342::m.3342
213	1.1639	65.9281	0.0177	Acradend_c1036_g1::Acradend_c1036_g1_i1::g.3339::m.3339	Acradend_c1036_g2::Acradend_c1036_g2_i1::g.3343::m.3343
214	1.4002	13.1303	0.1066	Acradend_c1036_g1::Acradend_c1036_g1_i1::g.3340::m.3340	Acradend_c1036_g2::Acradend_c1036_g2_i1::g.3342::m.3342
215	4.3319	36.9265	0.1173	Acradend_c1036_g1::Acradend_c1036_g1_i1::g.3340::m.3340	Acradend_c1036_g2::Acradend_c1036_g2_i1::g.3343::m.3343
216	0.0737	0.7649	0.0963	Acradend_c1037_g1::Acradend_c1037_g1_i1::g.3345::m.3345	Acradend_c1037_g2::Acradend_c1037_g2_i1::g.3346::m.3346
217	0.3303	5.3477	0.0618	Acradend_c1093_g1::Acradend_c1093_g1_i1::g.3466::m.3466	Acradend_c1093_g2::Acradend_c1093_g2_i1::g.3471::m.3471
218	1.6391	7.0991	0.2309	Acradend_c1093_g1::Acradend_c1093_g1_i1::g.3468::m.3468	Acradend_c1093_g2::Acradend_c1093_g2_i1::g.3471::m.3471
219	4.6549	59.1318	0.0787	Acradend_c1120_g1::Acradend_c1120_g1_i1::g.3520::m.3520	Acradend_c1120_g2::Acradend_c1120_g2_i1::g.3524::m.3524
220	0.1945	2.6275	0.0740	Acradend_c1120_g1::Acradend_c1120_g1_i1::g.3520::m.3520	Acradend_c1120_g2::Acradend_c1120_g2_i1::g.3523::m.3523
221	0.3108	0.2864	1.0852	Acradend_c1120_g1::Acradend_c1120_g1_i1::g.3521::m.3521	Acradend_c1120_g2::Acradend_c1120_g2_i1::g.3524::m.3524
222	2.0206	6.0186	0.3357	Acradend_c1120_g1::Acradend_c1120_g1_i1::g.3521::m.3521	Acradend_c1120_g2::Acradend_c1120_g2_i1::g.3523::m.3523
223	7.1484	27.0294	0.2645	Acradend_c1120_g1::Acradend_c1120_g1_i1::g.3522::m.3522	Acradend_c1120_g2::Acradend_c1120_g2_i1::g.3524::m.3524
224	18.8432	13.2853	1.4184	Acradend_c1120_g1::Acradend_c1120_g1_i1::g.3522::m.3522	Acradend_c1120_g2::Acradend_c1120_g2_i1::g.3523::m.3523
225	0.8032	8.3829	0.0958	Acradend_c1128_g1::Acradend_c1128_g1_i1::g.3547::m.3547	Acradend_c1128_g2::Acradend_c1128_g2_i1::g.3553::m.3553
226	0.9271	16.5909	0.0559	Acradend_c1128_g1::Acradend_c1128_g1_i1::g.3547::m.3547	Acradend_c1128_g2::Acradend_c1128_g2_i1::g.3552::m.3552
227	0.1621	1.3670	0.1185	Acradend_c1128_g1::Acradend_c1128_g1_i1::g.3547::m.3547	Acradend_c1128_g2::Acradend_c1128_g2_i1::g.3554::m.3554
228	15.5297	18.0879	0.8586	Acradend_c1203_g1::Acradend_c1203_g1_i1::g.3859::m.3859	Acradend_c1203_g1::Acradend_c1203_g1_i2::g.3863::m.3863
229	0.1807	0.2096	0.8621	Acradend_c1203_g1::Acradend_c1203_g1_i1::g.3859::m.3859	Acradend_c1203_g1::Acradend_c1203_g1_i2::g.3862::m.3862
230	1.1147	75.5909	0.0147	Acradend_c1203_g1::Acradend_c1203_g1_i1::g.3859::m.3859	Acradend_c1203_g1::Acradend_c1203_g1_i2::g.3864::m.3864
231	0.1577	0.7561	0.2086	Acradend_c1203_g1::Acradend_c1203_g1_i1::g.3860::m.3860	Acradend_c1203_g1::Acradend_c1203_g1_i2::g.3864::m.3864
232	1.4926	44.7633	0.0333	Acradend_c1203_g1::Acradend_c1203_g1_i1::g.3860::m.3860	Acradend_c1203_g1::Acradend_c1203_g1_i2::g.3863::m.3863
233	1.0432	67.1982	0.0155	Acradend_c1203_g1::Acradend_c1203_g1_i1::g.3860::m.3860	Acradend_c1203_g1::Acradend_c1203_g1_i2::g.3862::m.3862
234	0.2259	0.1123	2.0108	Acradend_c1203_g1::Acradend_c1203_g1_i1::g.3861::m.3861	Acradend_c1203_g1::Acradend_c1203_g1_i2::g.3863::m.3863
235	17.5805	15.3625	1.1444	Acradend_c1203_g1::Acradend_c1203_g1_i1::g.3861::m.3861	Acradend_c1203_g1::Acradend_c1203_g1_i2::g.3862::m.3862
